"","participant","domain","Obj1","Obj2","Obj3","Obj4","Obj5","subset"
"31737",992,19,"c","a","-","-","-","ac"
"31738",992,10,"b","c","a","e","-","abce"
"31739",992,9,"c","e","-","-","-","ce"
"31740",992,18,"a","d","b","-","-","abd"
"31741",992,21,"a","d","b","-","-","abd"
"31742",992,4,"a","d","b","e","-","abde"
"31743",992,22,"c","e","-","-","-","ce"
"31744",992,14,"a","d","c","-","-","acd"
"31745",993,11,"c","e","-","-","-","ce"
"31746",993,6,"a","e","d","-","-","ade"
"31747",993,7,"a","d","e","-","-","ade"
"31748",993,31,"a","e","d","-","-","ade"
"31749",993,17,"b","d","a","-","-","abd"
"31750",993,29,"b","d","a","e","-","abde"
"31751",993,24,"a","b","-","-","-","ab"
"31752",993,3,"e","d","c","-","-","cde"
"31753",993,1,"d","a","c","-","-","acd"
"31754",993,20,"e","d","-","-","-","de"
"31755",993,9,"b","a","c","-","-","abc"
"31756",993,30,"d","e","a","-","-","ade"
"31757",993,4,"a","d","-","-","-","ad"
"31758",993,14,"a","e","-","-","-","ae"
"31759",993,8,"c","d","a","b","-","abcd"
"31760",993,5,"a","e","c","b","-","abce"
"31761",993,10,"b","e","c","d","a","abcde"
"31762",993,13,"d","e","-","-","-","de"
"31763",993,19,"c","e","d","a","-","acde"
"31764",993,16,"a","c","-","-","-","ac"
"31765",993,2,"e","b","-","-","-","be"
"31766",993,26,"d","a","c","e","-","acde"
"31767",993,28,"e","d","c","-","-","cde"
"31768",993,18,"b","d","-","-","-","bd"
"31769",993,21,"c","e","-","-","-","ce"
"31770",993,15,"d","b","e","a","-","abde"
"31771",993,22,"b","d","e","-","-","bde"
"31772",993,23,"a","c","-","-","-","ac"
"31773",993,32,"a","c","-","-","-","ac"
"31774",993,12,"d","b","a","-","-","abd"
"31775",993,25,"a","e","-","-","-","ae"
"31776",993,27,"c","a","d","e","b","abcde"
"31777",994,31,"b","a","e","d","-","abde"
"31778",994,11,"d","b","a","e","-","abde"
"31779",994,18,"c","e","a","b","-","abce"
"31780",994,13,"d","c","b","-","-","bcd"
"31781",994,22,"c","d","-","-","-","cd"
"31782",994,3,"b","d","-","-","-","bd"
"31783",994,6,"a","b","-","-","-","ab"
"31784",994,14,"e","b","a","-","-","abe"
"31785",994,2,"b","a","c","-","-","abc"
"31786",994,25,"b","c","d","-","-","bcd"
"31787",994,29,"a","e","b","-","-","abe"
"31788",994,5,"d","a","-","-","-","ad"
"31789",994,12,"b","e","a","-","-","abe"
"31790",994,15,"b","c","d","a","-","abcd"
"31791",994,9,"a","d","c","-","-","acd"
"31792",994,17,"d","c","b","a","-","abcd"
"31793",994,32,"a","e","-","-","-","ae"
"31794",994,26,"a","d","-","-","-","ad"
"31795",994,7,"a","b","-","-","-","ab"
"31796",994,30,"b","e","c","-","-","bce"
"31797",994,19,"b","e","-","-","-","be"
"31798",994,28,"a","c","d","e","-","acde"
"31799",994,4,"b","a","d","-","-","abd"
"31800",994,24,"a","c","-","-","-","ac"
"31801",994,10,"d","e","-","-","-","de"
"31802",994,27,"b","c","-","-","-","bc"
"31803",994,21,"a","e","-","-","-","ae"
"31804",994,1,"e","d","b","a","-","abde"
"31805",994,16,"e","b","a","d","-","abde"
"31806",994,23,"e","b","c","-","-","bce"
"31807",994,8,"d","c","a","e","-","acde"
"31808",994,20,"d","b","e","-","-","bde"
"31809",995,31,"a","e","-","-","-","ae"
"31810",995,30,"e","c","-","-","-","ce"
"31811",995,22,"c","d","-","-","-","cd"
"31812",995,13,"b","d","-","-","-","bd"
"31813",995,9,"a","b","-","-","-","ab"
"31814",995,2,"d","b","c","a","-","abcd"
"31815",995,6,"c","a","d","-","-","acd"
"31816",995,12,"b","c","a","e","-","abce"
"31817",995,11,"e","d","a","c","-","acde"
"31818",995,19,"b","e","d","-","-","bde"
"31819",995,29,"c","b","d","-","-","bcd"
"31820",995,27,"c","d","-","-","-","cd"
"31821",995,25,"b","e","-","-","-","be"
"31822",995,21,"e","d","c","b","-","bcde"
"31823",995,7,"e","c","b","a","d","abcde"
"31824",995,16,"b","d","-","-","-","bd"
"31825",995,18,"d","a","b","-","-","abd"
"31826",995,15,"e","c","-","-","-","ce"
"31827",995,17,"c","a","b","-","-","abc"
"31828",995,4,"a","b","-","-","-","ab"
"31829",995,24,"b","c","d","a","-","abcd"
"31830",995,1,"d","a","e","-","-","ade"
"31831",995,10,"a","e","d","b","-","abde"
"31832",995,28,"c","e","a","b","d","abcde"
"31833",995,23,"c","b","a","-","-","abc"
"31834",995,32,"b","a","-","-","-","ab"
"31835",995,3,"c","a","-","-","-","ac"
"31836",995,5,"a","c","-","-","-","ac"
"31837",995,14,"b","e","-","-","-","be"
"31838",995,20,"c","e","a","b","-","abce"
"31839",995,8,"b","d","a","-","-","abd"
"31840",995,26,"c","b","d","-","-","bcd"
"31841",996,21,"b","d","-","-","-","bd"
"31842",996,18,"b","c","-","-","-","bc"
"31843",996,24,"a","d","b","-","-","abd"
"31844",996,30,"e","c","-","-","-","ce"
"31845",996,28,"c","e","-","-","-","ce"
"31846",996,9,"c","a","d","-","-","acd"
"31847",996,27,"c","a","-","-","-","ac"
"31848",996,1,"c","e","-","-","-","ce"
"31849",996,7,"b","a","-","-","-","ab"
"31850",996,2,"c","a","-","-","-","ac"
"31851",996,15,"b","a","d","-","-","abd"
"31852",996,31,"a","c","-","-","-","ac"
"31853",996,25,"e","a","-","-","-","ae"
"31854",996,8,"a","e","-","-","-","ae"
"31855",996,17,"d","a","-","-","-","ad"
"31856",996,19,"e","b","a","d","-","abde"
"31857",996,3,"c","b","a","d","-","abcd"
"31858",996,10,"d","b","a","e","-","abde"
"31859",996,11,"b","e","-","-","-","be"
"31860",996,12,"c","d","a","e","-","acde"
"31861",996,16,"d","e","b","-","-","bde"
"31862",996,22,"d","c","a","-","-","acd"
"31863",996,4,"b","d","c","-","-","bcd"
"31864",996,26,"c","d","-","-","-","cd"
"31865",996,20,"c","e","-","-","-","ce"
"31866",996,14,"a","c","-","-","-","ac"
"31867",996,29,"c","d","-","-","-","cd"
"31868",996,6,"c","a","-","-","-","ac"
"31869",996,13,"e","a","c","b","-","abce"
"31870",996,32,"a","c","-","-","-","ac"
"31871",996,5,"a","b","-","-","-","ab"
"31872",996,23,"c","e","-","-","-","ce"
"31873",997,30,"a","d","-","-","-","ad"
"31874",997,15,"c","a","d","-","-","acd"
"31875",997,28,"e","a","d","b","-","abde"
"31876",997,18,"b","d","c","-","-","bcd"
"31877",997,22,"b","c","d","-","-","bcd"
"31878",997,32,"b","d","e","-","-","bde"
"31879",997,9,"c","d","e","-","-","cde"
"31880",997,17,"d","a","b","-","-","abd"
"31881",997,20,"c","d","a","e","-","acde"
"31882",997,6,"b","d","e","-","-","bde"
"31883",997,27,"b","c","d","-","-","bcd"
"31884",997,24,"b","c","-","-","-","bc"
"31885",997,4,"c","e","a","d","-","acde"
"31886",997,21,"b","d","c","e","-","bcde"
"31887",997,26,"c","a","b","-","-","abc"
"31888",997,8,"d","a","-","-","-","ad"
"31889",997,23,"b","c","a","-","-","abc"
"31890",997,14,"c","a","b","-","-","abc"
"31891",997,10,"e","d","b","c","-","bcde"
"31892",997,12,"e","d","-","-","-","de"
"31893",997,1,"e","d","a","-","-","ade"
"31894",997,13,"a","e","b","c","d","abcde"
"31895",997,11,"e","a","-","-","-","ae"
"31896",997,25,"c","e","-","-","-","ce"
"31897",997,7,"b","c","-","-","-","bc"
"31898",997,2,"c","d","a","e","-","acde"
"31899",997,16,"c","d","-","-","-","cd"
"31900",997,5,"d","c","a","e","-","acde"
"31901",997,29,"e","b","c","-","-","bce"
"31902",997,3,"c","a","d","-","-","acd"
"31903",997,19,"e","b","a","-","-","abe"
"31904",997,31,"d","e","-","-","-","de"
"31905",998,24,"d","a","b","-","-","abd"
"31906",998,18,"b","c","e","-","-","bce"
"31907",998,23,"d","a","-","-","-","ad"
"31908",998,17,"b","e","a","c","-","abce"
"31909",998,5,"b","e","-","-","-","be"
"31910",998,28,"c","a","-","-","-","ac"
"31911",998,13,"b","e","-","-","-","be"
"31912",998,29,"a","c","d","b","-","abcd"
"31913",998,9,"e","d","a","-","-","ade"
"31914",998,7,"c","a","-","-","-","ac"
"31915",998,10,"e","c","-","-","-","ce"
"31916",998,6,"b","d","-","-","-","bd"
"31917",998,16,"e","d","-","-","-","de"
"31918",998,11,"c","b","-","-","-","bc"
"31919",998,21,"e","a","b","-","-","abe"
"31920",998,26,"d","e","a","-","-","ade"
"31921",998,27,"c","a","d","-","-","acd"
"31922",998,3,"a","d","-","-","-","ad"
"31923",998,2,"d","c","b","-","-","bcd"
"31924",998,1,"a","d","-","-","-","ad"
"31925",998,31,"e","b","a","-","-","abe"
"31926",998,15,"d","a","e","-","-","ade"
"31927",998,14,"b","a","c","e","-","abce"
"31928",998,25,"a","d","b","-","-","abd"
"31929",998,12,"e","d","-","-","-","de"
"31930",998,20,"a","d","-","-","-","ad"
"31931",998,30,"e","c","d","-","-","cde"
"31932",998,4,"b","a","e","-","-","abe"
"31933",998,32,"b","c","e","a","-","abce"
"31934",998,19,"d","b","-","-","-","bd"
"31935",998,22,"e","d","-","-","-","de"
"31936",998,8,"c","a","-","-","-","ac"
"31937",999,8,"c","d","a","-","-","acd"
"31938",999,13,"e","b","-","-","-","be"
"31939",999,25,"d","e","-","-","-","de"
"31940",999,2,"a","e","c","b","d","abcde"
"31941",999,3,"a","b","-","-","-","ab"
"31942",999,14,"d","b","c","-","-","bcd"
"31943",999,26,"a","c","-","-","-","ac"
"31944",999,17,"b","c","-","-","-","bc"
"31945",999,1,"e","d","c","-","-","cde"
"31946",999,10,"b","c","a","-","-","abc"
"31947",999,4,"c","a","-","-","-","ac"
"31948",999,30,"c","d","-","-","-","cd"
"31949",999,9,"a","b","-","-","-","ab"
"31950",999,27,"b","a","e","-","-","abe"
"31951",999,18,"a","b","-","-","-","ab"
"31952",999,23,"b","c","e","a","d","abcde"
"31953",999,31,"a","c","-","-","-","ac"
"31954",999,19,"a","e","-","-","-","ae"
"31955",999,7,"b","e","c","a","-","abce"
"31956",999,32,"a","c","b","-","-","abc"
"31957",999,16,"c","e","b","-","-","bce"
"31958",999,29,"c","d","e","-","-","cde"
"31959",999,6,"b","d","-","-","-","bd"
"31960",999,12,"a","e","c","-","-","ace"
"31961",999,20,"c","b","d","e","-","bcde"
"31962",999,22,"d","a","c","-","-","acd"
"31963",999,15,"a","e","-","-","-","ae"
"31964",999,11,"a","d","-","-","-","ad"
"31965",999,24,"e","d","c","-","-","cde"
"31966",999,21,"d","c","b","a","e","abcde"
"31967",999,28,"e","c","b","-","-","bce"
"31968",999,5,"b","d","-","-","-","bd"
"31969",1000,30,"b","e","a","d","-","abde"
"31970",1000,26,"a","b","-","-","-","ab"
"31971",1000,17,"d","e","b","c","-","bcde"
"31972",1000,16,"a","d","-","-","-","ad"
"31973",1000,25,"e","d","-","-","-","de"
"31974",1000,5,"d","b","-","-","-","bd"
"31975",1000,8,"c","e","-","-","-","ce"
"31976",1000,2,"d","e","-","-","-","de"
"31977",1000,21,"d","c","a","-","-","acd"
"31978",1000,10,"c","a","b","d","-","abcd"
"31979",1000,28,"d","c","e","a","-","acde"
"31980",1000,7,"e","d","b","a","c","abcde"
"31981",1000,19,"b","e","-","-","-","be"
"31982",1000,14,"c","b","e","d","-","bcde"
"31983",1000,6,"c","e","-","-","-","ce"
"31984",1000,31,"d","c","-","-","-","cd"
"31985",1000,22,"b","e","-","-","-","be"
"31986",1000,27,"a","b","-","-","-","ab"
"31987",1000,32,"e","d","-","-","-","de"
"31988",1000,11,"b","a","c","-","-","abc"
"31989",1000,1,"c","d","a","-","-","acd"
"31990",1000,20,"e","d","c","-","-","cde"
"31991",1000,29,"c","a","-","-","-","ac"
"31992",1000,24,"a","c","d","-","-","acd"
"31993",1000,3,"c","d","a","-","-","acd"
"31994",1000,12,"b","e","c","-","-","bce"
"31995",1000,13,"a","e","d","-","-","ade"
"31996",1000,18,"c","d","-","-","-","cd"
"31997",1000,4,"d","c","-","-","-","cd"
"31998",1000,15,"b","e","-","-","-","be"
"31999",1000,9,"a","d","c","-","-","acd"
"32000",1000,23,"e","c","-","-","-","ce"
"32001",1001,19,"a","d","c","-","-","acd"
"32002",1001,18,"b","c","-","-","-","bc"
"32003",1001,24,"b","c","e","-","-","bce"
"32004",1001,16,"a","d","e","b","-","abde"
"32005",1001,5,"b","c","d","a","-","abcd"
"32006",1001,20,"b","c","e","a","d","abcde"
"32007",1001,6,"c","d","b","-","-","bcd"
"32008",1001,7,"a","c","d","-","-","acd"
"32009",1001,30,"e","c","a","-","-","ace"
"32010",1001,25,"a","b","e","d","-","abde"
"32011",1001,2,"e","d","-","-","-","de"
"32012",1001,13,"b","e","c","-","-","bce"
"32013",1001,4,"b","e","c","-","-","bce"
"32014",1001,12,"e","d","a","-","-","ade"
"32015",1001,17,"b","a","c","e","-","abce"
"32016",1001,28,"c","b","-","-","-","bc"
"32017",1001,15,"c","e","a","-","-","ace"
"32018",1001,1,"b","e","a","-","-","abe"
"32019",1001,32,"a","e","-","-","-","ae"
"32020",1001,29,"c","d","a","-","-","acd"
"32021",1001,23,"d","e","b","-","-","bde"
"32022",1001,3,"e","c","a","-","-","ace"
"32023",1001,21,"a","b","c","-","-","abc"
"32024",1001,22,"b","e","-","-","-","be"
"32025",1001,14,"d","b","-","-","-","bd"
"32026",1001,27,"b","c","e","a","d","abcde"
"32027",1001,26,"a","c","-","-","-","ac"
"32028",1001,9,"c","a","-","-","-","ac"
"32029",1001,8,"e","b","a","c","d","abcde"
"32030",1001,10,"c","e","d","a","-","acde"
"32031",1001,11,"e","d","a","b","c","abcde"
"32032",1001,31,"a","c","e","b","-","abce"
"32033",1002,21,"d","a","b","-","-","abd"
"32034",1002,8,"a","b","-","-","-","ab"
"32035",1002,31,"b","c","a","-","-","abc"
"32036",1002,27,"b","e","a","d","-","abde"
"32037",1002,2,"e","c","-","-","-","ce"
"32038",1002,11,"e","d","a","-","-","ade"
"32039",1002,12,"b","e","d","-","-","bde"
"32040",1002,24,"a","e","-","-","-","ae"
"32041",1002,25,"e","b","c","-","-","bce"
"32042",1002,30,"d","a","e","c","-","acde"
"32043",1002,19,"c","b","-","-","-","bc"
"32044",1002,23,"c","d","-","-","-","cd"
"32045",1002,20,"b","d","e","c","a","abcde"
"32046",1002,10,"d","a","e","-","-","ade"
"32047",1002,13,"e","c","-","-","-","ce"
"32048",1002,16,"b","c","a","-","-","abc"
"32049",1002,28,"a","b","-","-","-","ab"
"32050",1002,1,"b","e","a","-","-","abe"
"32051",1002,6,"c","b","d","e","-","bcde"
"32052",1002,4,"d","b","e","-","-","bde"
"32053",1002,29,"b","e","-","-","-","be"
"32054",1002,17,"e","c","a","d","-","acde"
"32055",1002,32,"b","a","-","-","-","ab"
"32056",1002,5,"d","c","-","-","-","cd"
"32057",1002,9,"e","d","-","-","-","de"
"32058",1002,26,"b","d","a","e","-","abde"
"32059",1002,7,"b","a","d","c","-","abcd"
"32060",1002,22,"c","e","-","-","-","ce"
"32061",1002,15,"c","d","b","a","-","abcd"
"32062",1002,3,"e","c","a","b","d","abcde"
"32063",1002,18,"c","d","b","-","-","bcd"
"32064",1002,14,"b","c","-","-","-","bc"
"32065",1003,10,"a","c","d","-","-","acd"
"32066",1003,8,"e","b","c","-","-","bce"
"32067",1003,4,"b","e","d","a","-","abde"
"32068",1003,29,"e","b","-","-","-","be"
"32069",1003,26,"a","c","-","-","-","ac"
"32070",1003,1,"e","c","-","-","-","ce"
"32071",1003,31,"d","a","b","e","-","abde"
"32072",1003,3,"d","e","-","-","-","de"
"32073",1003,13,"e","c","-","-","-","ce"
"32074",1003,28,"e","c","a","-","-","ace"
"32075",1003,15,"a","d","-","-","-","ad"
"32076",1003,25,"c","d","a","-","-","acd"
"32077",1003,24,"e","c","-","-","-","ce"
"32078",1003,5,"b","a","d","-","-","abd"
"32079",1003,23,"b","c","-","-","-","bc"
"32080",1003,2,"a","e","b","c","d","abcde"
"32081",1003,18,"e","b","-","-","-","be"
"32082",1003,7,"d","b","c","a","e","abcde"
"32083",1003,16,"d","c","-","-","-","cd"
"32084",1003,27,"a","d","-","-","-","ad"
"32085",1003,12,"d","c","b","-","-","bcd"
"32086",1003,22,"a","b","e","-","-","abe"
"32087",1003,14,"a","b","-","-","-","ab"
"32088",1003,17,"e","b","a","-","-","abe"
"32089",1003,32,"e","d","-","-","-","de"
"32090",1003,6,"d","c","b","-","-","bcd"
"32091",1003,21,"b","e","-","-","-","be"
"32092",1003,30,"a","d","-","-","-","ad"
"32093",1003,9,"c","d","-","-","-","cd"
"32094",1003,20,"a","c","e","-","-","ace"
"32095",1003,19,"a","d","c","e","b","abcde"
"32096",1003,11,"c","d","-","-","-","cd"
"32097",1004,11,"c","a","-","-","-","ac"
"32098",1004,20,"a","e","c","b","-","abce"
"32099",1004,18,"d","b","e","-","-","bde"
"32100",1004,21,"a","c","b","e","-","abce"
"32101",1004,4,"d","b","-","-","-","bd"
"32102",1004,10,"d","a","c","e","-","acde"
"32103",1004,31,"a","e","c","-","-","ace"
"32104",1004,26,"d","c","a","-","-","acd"
"32105",1004,17,"e","d","a","-","-","ade"
"32106",1004,14,"b","d","c","e","a","abcde"
"32107",1004,27,"b","a","e","-","-","abe"
"32108",1004,30,"d","b","-","-","-","bd"
"32109",1004,3,"c","b","-","-","-","bc"
"32110",1004,32,"e","d","-","-","-","de"
"32111",1004,25,"b","c","e","-","-","bce"
"32112",1004,15,"e","b","d","a","-","abde"
"32113",1004,7,"b","c","a","-","-","abc"
"32114",1004,29,"e","a","-","-","-","ae"
"32115",1004,19,"d","a","-","-","-","ad"
"32116",1004,8,"b","a","-","-","-","ab"
"32117",1004,22,"b","c","e","-","-","bce"
"32118",1004,5,"d","c","-","-","-","cd"
"32119",1004,1,"e","b","-","-","-","be"
"32120",1004,2,"b","e","a","c","-","abce"
"32121",1004,9,"e","d","c","b","-","bcde"
"32122",1004,13,"d","e","-","-","-","de"
"32123",1004,28,"a","c","b","-","-","abc"
"32124",1004,12,"d","c","b","-","-","bcd"
"32125",1004,24,"d","c","a","-","-","acd"
"32126",1004,6,"c","d","-","-","-","cd"
"32127",1004,16,"a","e","b","-","-","abe"
"32128",1004,23,"e","c","-","-","-","ce"
"32129",1005,2,"c","e","-","-","-","ce"
"32130",1005,8,"c","d","-","-","-","cd"
"32131",1005,15,"e","b","-","-","-","be"
"32132",1005,32,"a","b","d","-","-","abd"
"32133",1005,27,"d","b","a","e","-","abde"
"32134",1005,26,"e","b","-","-","-","be"
"32135",1005,13,"d","b","a","c","e","abcde"
"32136",1005,5,"e","d","-","-","-","de"
"32137",1005,10,"a","e","-","-","-","ae"
"32138",1005,31,"b","a","-","-","-","ab"
"32139",1005,18,"c","d","-","-","-","cd"
"32140",1005,20,"e","a","d","-","-","ade"
"32141",1005,4,"d","b","a","-","-","abd"
"32142",1005,9,"e","b","-","-","-","be"
"32143",1005,23,"c","e","a","d","-","acde"
"32144",1005,16,"c","e","-","-","-","ce"
"32145",1005,11,"e","a","b","d","-","abde"
"32146",1005,7,"b","c","-","-","-","bc"
"32147",1005,17,"b","e","-","-","-","be"
"32148",1005,30,"b","e","-","-","-","be"
"32149",1005,19,"b","d","a","c","-","abcd"
"32150",1005,24,"e","d","-","-","-","de"
"32151",1005,28,"e","d","b","a","-","abde"
"32152",1005,6,"b","a","-","-","-","ab"
"32153",1005,12,"c","a","-","-","-","ac"
"32154",1005,3,"c","d","-","-","-","cd"
"32155",1005,1,"b","e","c","-","-","bce"
"32156",1005,14,"e","a","-","-","-","ae"
"32157",1005,21,"b","d","e","-","-","bde"
"32158",1005,29,"c","d","e","-","-","cde"
"32159",1005,22,"d","b","e","c","-","bcde"
"32160",1005,25,"e","d","-","-","-","de"
"32161",1006,15,"b","a","e","c","-","abce"
"32162",1006,22,"b","e","-","-","-","be"
"32163",1006,16,"d","b","c","-","-","bcd"
"32164",1006,24,"d","a","-","-","-","ad"
"32165",1006,17,"c","b","d","-","-","bcd"
"32166",1006,13,"c","d","-","-","-","cd"
"32167",1006,29,"b","d","a","c","e","abcde"
"32168",1006,9,"e","d","b","-","-","bde"
"32169",1006,18,"c","a","-","-","-","ac"
"32170",1006,11,"a","b","-","-","-","ab"
"32171",1006,25,"b","a","c","e","-","abce"
"32172",1006,8,"a","e","c","-","-","ace"
"32173",1006,5,"b","a","-","-","-","ab"
"32174",1006,10,"d","a","b","-","-","abd"
"32175",1006,28,"c","b","d","-","-","bcd"
"32176",1006,23,"a","b","c","d","-","abcd"
"32177",1006,21,"e","b","-","-","-","be"
"32178",1006,30,"b","c","a","-","-","abc"
"32179",1006,4,"b","c","-","-","-","bc"
"32180",1006,6,"e","c","-","-","-","ce"
"32181",1006,32,"e","d","b","c","-","bcde"
"32182",1006,2,"d","c","-","-","-","cd"
"32183",1006,12,"e","d","c","-","-","cde"
"32184",1006,7,"a","c","d","e","b","abcde"
"32185",1006,14,"c","d","b","-","-","bcd"
"32186",1006,3,"b","a","c","d","-","abcd"
"32187",1006,31,"d","b","-","-","-","bd"
"32188",1006,20,"e","a","-","-","-","ae"
"32189",1006,27,"e","a","-","-","-","ae"
"32190",1006,19,"a","e","d","-","-","ade"
"32191",1006,1,"a","e","c","-","-","ace"
"32192",1006,26,"d","c","-","-","-","cd"
"32193",1007,9,"a","d","b","-","-","abd"
"32194",1007,5,"a","d","b","c","-","abcd"
"32195",1007,3,"b","e","d","-","-","bde"
"32196",1007,13,"a","e","b","-","-","abe"
"32197",1007,8,"a","c","d","-","-","acd"
"32198",1007,16,"d","e","-","-","-","de"
"32199",1007,6,"d","c","e","b","-","bcde"
"32200",1007,4,"d","e","b","-","-","bde"
"32201",1007,24,"e","d","-","-","-","de"
"32202",1007,21,"b","c","-","-","-","bc"
"32203",1007,12,"b","a","e","-","-","abe"
"32204",1007,15,"a","e","c","-","-","ace"
"32205",1007,18,"a","b","e","-","-","abe"
"32206",1007,23,"d","a","-","-","-","ad"
"32207",1007,2,"c","e","b","-","-","bce"
"32208",1007,26,"e","c","a","-","-","ace"
"32209",1007,32,"c","b","-","-","-","bc"
"32210",1007,10,"c","b","-","-","-","bc"
"32211",1007,1,"a","c","d","-","-","acd"
"32212",1007,29,"b","a","c","-","-","abc"
"32213",1007,31,"b","e","-","-","-","be"
"32214",1007,30,"c","a","e","-","-","ace"
"32215",1007,19,"d","c","-","-","-","cd"
"32216",1007,17,"e","d","-","-","-","de"
"32217",1007,7,"a","c","e","-","-","ace"
"32218",1007,20,"a","e","d","c","-","acde"
"32219",1007,11,"e","c","d","-","-","cde"
"32220",1007,22,"d","b","e","a","-","abde"
"32221",1007,14,"e","d","b","-","-","bde"
"32222",1007,28,"b","c","-","-","-","bc"
"32223",1007,27,"c","b","d","e","-","bcde"
"32224",1007,25,"c","d","b","e","a","abcde"
"32225",1008,3,"b","d","a","c","-","abcd"
"32226",1008,16,"c","d","-","-","-","cd"
"32227",1008,20,"b","a","c","-","-","abc"
"32228",1008,26,"e","c","b","a","-","abce"
"32229",1008,9,"e","c","-","-","-","ce"
"32230",1008,15,"c","d","e","b","-","bcde"
"32231",1008,6,"b","d","-","-","-","bd"
"32232",1008,14,"a","e","b","d","-","abde"
"32233",1008,19,"e","d","a","-","-","ade"
"32234",1008,24,"a","d","c","-","-","acd"
"32235",1008,32,"e","d","-","-","-","de"
